Source File,ENTITY1,RELATIONSHIP_NAME,ENTITY2,FOREIGN_KEY,REFERENCED_KEY,CARDINALITY_RULE,RELATIONSHIP_LINK,CARDINALITY_RULE_DESCRIPTION,,,,,,
Logical_03150_Reporting Store Operations Operator View.csv,SessionTender,is tracked by,Tender,SessionTender.TenderTypeCode (FK),Tender.TenderTypeCode (PK),many-to-one,SessionTender->is tracked by->Tender,SessionTender->many-to-one->Tender,,,,,,
Logical_01050_Item Description Labeling View.csv,ShelfItem,isa,Item,ShelfItem.ItemID,Item.ItemID,one-to-one,ShelfItem->isa->Item,ShelfItem->one-to-one->Item,,,,,,
Logical_01501_Item Unit of Measure Types.csv,ShelfItem,isa,Item,ShelfItem.ItemID,Item.ItemID,one-to-one (1 to 0..1),ShelfItem->isa->Item,ShelfItem->one-to-one (1 to 0..1)->Item,,,,,,
Logical_01050_Item Description Labeling View.csv,ShelfItem,defines units of weight for,UnitOfMeasure,ShelfItem.ConsumerPackageWeightUOMCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one,ShelfItem->defines units of weight for->UnitOfMeasure,ShelfItem->many-to-one->UnitOfMeasure,,,,,,
Logical_01050_Item Description Labeling View.csv,ShelfItem,defines counting units for contents,UnitOfMeasure,ShelfItem.ConsumerPackageSizeUOMCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one,ShelfItem->defines counting units for contents->UnitOfMeasure,ShelfItem->many-to-one->UnitOfMeasure,,,,,,
Logical_01050_Item Description Labeling View.csv,ShelfItem,defines distance for peg spacing,UnitOfMeasure,ShelfItem.PegDistanceUOMCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one,ShelfItem->defines distance for peg spacing->UnitOfMeasure,ShelfItem->many-to-one->UnitOfMeasure,,,,,,
Logical_01501_Item Unit of Measure Types.csv,ShelfItem,defines units of size for,UnitOfMeasure,ShelfItem.ConsumerPackageSize.UnitOfMeasureCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one (0..* to 1),ShelfItem->defines units of size for->UnitOfMeasure,ShelfItem->many-to-one (0..* to 1)->UnitOfMeasure,,,,,,
Logical_01501_Item Unit of Measure Types.csv,ShelfItem,defines counting units for contents,UnitOfMeasure,ShelfItem.ConsumerPackageContentsUOMCode.UnitOfMeasureCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one (0..* to 1),ShelfItem->defines counting units for contents->UnitOfMeasure,ShelfItem->many-to-one (0..* to 1)->UnitOfMeasure,,,,,,
Logical_01501_Item Unit of Measure Types.csv,ShelfItem,defines distance for peg spacing,UnitOfMeasure,ShelfItem.PegDistanceUOMCode.UnitOfMeasureCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one (0..* to 1),ShelfItem->defines distance for peg spacing->UnitOfMeasure,ShelfItem->many-to-one (0..* to 1)->UnitOfMeasure,,,,,,
Logical_01501_Item Unit of Measure Types.csv,ShelfItem,defines weight for,UnitOfMeasure,ShelfItem.ConsumerPackageWeightUOMCode.UnitOfMeasureCode,UnitOfMeasure.UnitOfMeasureCode,many-to-one (0..* to 1),ShelfItem->defines weight for->UnitOfMeasure,ShelfItem->many-to-one (0..* to 1)->UnitOfMeasure,,,,,,
Logical_02100_Item Inventory Macro View.csv,ShipmentContainer,includes,FreightBill,ShipmentContainer.FreightBillID,FreightBill.FreightBillID,many-to-one,ShipmentContainer->includes->FreightBill,ShipmentContainer->many-to-one->FreightBill,,,,,,
Logical_02130_Item Inventory Receiving View.csv,ShipmentContainer,includes,ShipmentContainerMerchandiseLineItem,ShipmentContainerMerchandiseLineItem.ShipmentContainer,"ShipmentContainer.FreightBillID, ShipmentContainer.FreightBillLineNumber, ShipmentContainer.ContainerType",one-to-many,ShipmentContainer->includes->ShipmentContainerMerchandiseLineItem,ShipmentContainer->one-to-many->ShipmentContainerMerchandiseLineItem,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainer,contains,ShipmentContainerMerchandiseLineItem,ShipmentContainerMerchandiseLineItem.ShipmentID,ShipmentContainer.ShipmentID,one-to-many,ShipmentContainer->contains->ShipmentContainerMerchandiseLineItem,ShipmentContainer->one-to-many->ShipmentContainerMerchandiseLineItem,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainer,contains,ShipmentContainerMerchandiseLineItem,ShipmentContainerMerchandiseLineItem.ContainedShipmentContainerID,ShipmentContainer.ContainerSequenceNumber,one-to-many,ShipmentContainer->contains->ShipmentContainerMerchandiseLineItem,ShipmentContainer->one-to-many->ShipmentContainerMerchandiseLineItem,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainerMerchandiseLineItem,may include,FreightBillLineItem,ShipmentContainerMerchandiseLineItem.FreightBillID,FreightBillLineItem.FreightBillID,many-to-one,ShipmentContainerMerchandiseLineItem->may include->FreightBillLineItem,ShipmentContainerMerchandiseLineItem->many-to-one->FreightBillLineItem,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainerMerchandiseLineItem,may include,FreightBillLineItem,ShipmentContainerMerchandiseLineItem.FreightBillLineNumber,FreightBillLineItem.FreightBillLineNumber,many-to-one,ShipmentContainerMerchandiseLineItem->may include->FreightBillLineItem,ShipmentContainerMerchandiseLineItem->many-to-one->FreightBillLineItem,,,,,,
Logical_02100_Item Inventory Macro View.csv,ShipmentContainerMerchandiseLineItem,may_be_shipped,ICDMerchandiseLineItem,"ShipmentContainerMerchandiseLineItem.InventoryControlDocumentID, ShipmentContainerMerchandiseLineItem.InventoryControlDocumentLineItemID","ICDMerchandiseLineItem.InventoryControlDocumentID, ICDMerchandiseLineItem.InventoryControlDocumentLineItemID",many-to-one,ShipmentContainerMerchandiseLineItem->may_be_shipped->ICDMerchandiseLineItem,ShipmentContainerMerchandiseLineItem->many-to-one->ICDMerchandiseLineItem,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainerMerchandiseLineItem,causes creation of,ItemLocationLedgerEntry,ItemLocationLedgerEntry.InventoryControlDocumentID,ShipmentContainerMerchandiseLineItem.ShipmentID,one-to-many,ShipmentContainerMerchandiseLineItem->causes creation of->ItemLocationLedgerEntry,ShipmentContainerMerchandiseLineItem->one-to-many->ItemLocationLedgerEntry,,,,,,
Logical_02309_Retail Transaction Delivery.csv,ShipmentContainerMerchandiseLineItem,causes creation of,ItemLocationLedgerEntry,ItemLocationLedgerEntry.InventoryControlDocumentLineItemID,ShipmentContainerMerchandiseLineItem.ContainedShipmentContainerID,one-to-many,ShipmentContainerMerchandiseLineItem->causes creation of->ItemLocationLedgerEntry,ShipmentContainerMerchandiseLineItem->one-to-many->ItemLocationLedgerEntry,,,,,,
Logical_02100_Item Inventory Macro View.csv,ShipmentContainerMerchandiseLineItem,may_be_shipped,ShipmentContainer,"ShipmentContainerMerchandiseLineItem.FreightBillID, ShipmentContainerMerchandiseLineItem.FreightBillLineNumber","ShipmentContainer.FreightBillID, ShipmentContainer.FreightBillLineNumber",many-to-one,ShipmentContainerMerchandiseLineItem->may_be_shipped->ShipmentContainer,ShipmentContainerMerchandiseLineItem->many-to-one->ShipmentContainer,,,,,,
Logical_07602_Customer Order Delivery.csv,ShipMethod,assigns,Carrier,ShipMethod.CarrierID,Carrier.CarrierID,many-to-one,ShipMethod->assigns->Carrier,ShipMethod->many-to-one->Carrier,,,,,,
Logical_06400_Store Equipment View.csv,SignatureEquipmentCaptureStatisticsReading,is a,EquipmentStatisticsReading,SignatureEquipmentCaptureStatisticsReading.EquipmentID,EquipmentStatisticsReading.EquipmentID,one-to-one,SignatureEquipmentCaptureStatisticsReading->is a->EquipmentStatisticsReading,SignatureEquipmentCaptureStatisticsReading->one-to-one->EquipmentStatisticsReading,,,,,,
Logical_02500_Tender Control Transaction Macro View.csv,SignOffTransaction,inherits,ControlTransaction,SignOffTransaction.TransactionID,ControlTransaction.TransactionID,one-to-one,SignOffTransaction->inherits->ControlTransaction,SignOffTransaction->one-to-one->ControlTransaction,,,,,,
Logical_02520_Tender Control Transaction Settlement View.csv,SignOffTransaction,is source/destination of,Operator,SignOffTransaction.OperatorID,Operator.OperatorID,many-to-one,SignOffTransaction->is source/destination of->Operator,SignOffTransaction->many-to-one->Operator,,,,,,
Logical_03150_Reporting Store Operations Operator View.csv,SignOffTransaction,ends,Operator,SignOffTransaction.OperatorID (FK),Operator.OperatorID (PK),many-to-one,SignOffTransaction->ends->Operator,SignOffTransaction->many-to-one->Operator,,,,,,
Logical_02410_Control Transaction Sign On Off View.csv,SignOffTransaction,ends,Session,Session.SessionEndTransactionID,SignOffTransaction.TransactionID,one-to-zero-or-one,SignOffTransaction->ends->Session,SignOffTransaction->one-to-zero-or-one->Session,,,,,,
Logical_02410_Control Transaction Sign On Off View.csv,SignOffTransaction,ends,TillOperatorAssignment,TillOperatorAssignment.AssignmentEndTransactionID,SignOffTransaction.TransactionID,one-to-zero-or-one,SignOffTransaction->ends->TillOperatorAssignment,SignOffTransaction->one-to-zero-or-one->TillOperatorAssignment,,,,,,
Logical_02400_Control Transaction Macro View.csv,SignOffTransaction,is_a,Transaction,SignOffTransaction.TransactionID,Transaction.TransactionID,one-to-one,SignOffTransaction->is_a->Transaction,SignOffTransaction->one-to-one->Transaction,,,,,,
Logical_02520_Tender Control Transaction Settlement View.csv,SignOffTransaction,ends,Transaction,SignOffTransaction.TransactionID,Transaction.TransactionID,zero-or-one-to-one,SignOffTransaction->ends->Transaction,SignOffTransaction->zero-or-one-to-one->Transaction,,,,,,
Logical_03130_Reporting Store Operations Session View.csv,SignOffTransaction,ends,Transaction,SignOffTransaction.TransactionID,Transaction.TransactionID,one-to-one,SignOffTransaction->ends->Transaction,SignOffTransaction->one-to-one->Transaction,,,,,,
Logical_02500_Tender Control Transaction Macro View.csv,SignOnTransaction,inherits,ControlTransaction,SignOnTransaction.TransactionID,ControlTransaction.TransactionID,one-to-one,SignOnTransaction->inherits->ControlTransaction,SignOnTransaction->one-to-one->ControlTransaction,,,,,,
Logical_03150_Reporting Store Operations Operator View.csv,SignOnTransaction,starts,Operator,SignOnTransaction.OperatorID (FK),Operator.OperatorID (PK),many-to-one,SignOnTransaction->starts->Operator,SignOnTransaction->many-to-one->Operator,,,,,,
Logical_02410_Control Transaction Sign On Off View.csv,SignOnTransaction,starts,Session,Session.SessionStartTransactionID,SignOnTransaction.TransactionID,one-to-zero-or-one,SignOnTransaction->starts->Session,SignOnTransaction->one-to-zero-or-one->Session,,,,,,
Logical_02400_Control Transaction Macro View.csv,SignOnTransaction,is_a,Transaction,SignOnTransaction.TransactionID,Transaction.TransactionID,one-to-one,SignOnTransaction->is_a->Transaction,SignOnTransaction->one-to-one->Transaction,,,,,,
Logical_03130_Reporting Store Operations Session View.csv,SignOnTransaction,starts,Transaction,SignOnTransaction.TransactionID,Transaction.TransactionID,one-to-one,SignOnTransaction->starts->Transaction,SignOnTransaction->one-to-one->Transaction,,,,,,
Logical_10400_Enterprise channels.csv,Site,contains,AdministrationCenter,AdministrationCenter.SiteID,Site.SiteID,one-to-zero-or-one,Site->contains->AdministrationCenter,Site->one-to-zero-or-one->AdministrationCenter,,,,,,
Logical_11150_Worker Time Punch View.csv,Site,contains,BusinessDay,BusinessDay.SiteID,Site.SiteID,one-to-zero_or_many,Site->contains->BusinessDay,Site->one-to-zero_or_many->BusinessDay,,,,,,
Logical_02316_Distributed Order Management View.csv,Site,is vehicle for,BusinessUnitElite,Site.BusinessUnitEliteID,BusinessUnitElite.BusinessUnitEliteID,many-to-zero-or-one,Site->is vehicle for->BusinessUnitElite,Site->many-to-zero-or-one->BusinessUnitElite,,,,,,
Logical_07017_Consumer-Customer Lifecycle Context view.csv,Site,contains,BusinessUnitSite,BusinessUnitSite.SiteID,Site.SiteID,one-to-many,Site->contains->BusinessUnitSite,Site->one-to-many->BusinessUnitSite,,,,,,
Logical_07030 - Customer Segment Independent Characteristics.csv,Site,contains,BusinessUnitSite,BusinessUnitSite.SiteID,Site.SiteID,one-to-zero-or-many,Site->contains->BusinessUnitSite,Site->one-to-zero-or-many->BusinessUnitSite,,,,,,
Logical_10110_Enterprise Location Retailer Organization View.csv,Site,Business Unit many to many association with Site,BusinessUnitSite,BusinessUnitSite.SiteID,Site.SiteID,one-to-many,Site->Business Unit many to many association with Site->BusinessUnitSite,Site->one-to-many->BusinessUnitSite,,,,,,
Logical_10400_Enterprise channels.csv,Site,contains,DistributionCenter,DistributionCenter.SiteID,Site.SiteID,one-to-zero-or-one,Site->contains->DistributionCenter,Site->one-to-zero-or-one->DistributionCenter,,,,,,
Logical_05000_Taxation Macro View.csv,Site,is physical place of,GeographicalLocation,Site.GeographicalLocationID,GeographicalLocation.GeographicalLocationID,one-to-one,Site->is physical place of->GeographicalLocation,Site->one-to-one->GeographicalLocation,,,,,,
Logical_05100_Taxation Rule View.csv,Site,is physical place of,GeophysicalLocation,Site.GeophysicalLocationID,GeophysicalLocation.GeophysicalLocationID,one-to-many,Site->is physical place of->GeophysicalLocation,Site->one-to-many->GeophysicalLocation,,,,,,
Logical_10100_Enterprise Locations Macro View.csv,Site,is physical place of,GeophysicalLocation,Site.GeographicLocationID,GeophysicalLocation.GeographicLocationID,many-to-one,Site->is physical place of->GeophysicalLocation,Site->many-to-one->GeophysicalLocation,,,,,,
Logical_10108_Enterprise Physical Locations View.csv,Site,is located in,GeophysicalLocation,Site.GeographicLocationID,GeophysicalLocation.GeophysicalLocationID,many-to-one,Site->is located in->GeophysicalLocation,Site->many-to-one->GeophysicalLocation,,,,,,
Logical_05100_Taxation Rule View.csv,Site,is used at,GeophysicalLocationAddress,GeophysicalLocationAddress.SiteID,Site.SiteID,one-to-many,Site->is used at->GeophysicalLocationAddress,Site->one-to-many->GeophysicalLocationAddress,,,,,,
Logical_10102_Enterprise Weather View.csv,Site,defines location for,GeophysicalLocationCoordinate,Site.GeographicLocationID,GeophysicalLocationCoordinate.GeophysicalLocationCoordinateID,zero-or-many to one,Site->defines location for->GeophysicalLocationCoordinate,Site->zero-or-many to one->GeophysicalLocationCoordinate,,,,,,
Logical_10102_Enterprise Weather View.csv,Site,contains,ICAOType,Site.ICAOType,ICAOType.ICAOTypeCode,zero-or-many to one,Site->contains->ICAOType,Site->zero-or-many to one->ICAOType,,,,,,
Logical_10400_Enterprise channels.csv,Site,is destination for,InventoryControlDocument,InventoryControlDocument.DestinationBusinessUnitID,Site.SiteID,one-to-many,Site->is destination for->InventoryControlDocument,Site->one-to-many->InventoryControlDocument,,,,,,
Logical_02110_Item Inventory Location View.csv,Site,contains,Location,Location.SiteID,Site.SiteID,many-to-one,Site->contains->Location,Site->many-to-one->Site,,,,,,
Logical_06210_Access control rules.csv,Site,is divided into,Location,Location.SiteID,Site.SiteID,one-to-many,Site->is divided into->Location,Site->one-to-many->Location,,,,,,
Logical_07017_Consumer-Customer Lifecycle Context view.csv,Site,is divided into,Location,Location.SiteID,Site.SiteID,one-to-many,Site->is divided into->Location,Site->one-to-many->Location,,,,,,
Logical_07602_Customer Order Delivery.csv,Site,references location,Location,Site.GeographicLocationID,Location.LocationID,many-to-one,Site->references location->Location,Site->many-to-one->Location,,,,,,
Logical_10100_Enterprise Locations Macro View.csv,Site,is divided into,Location,Location.SiteID,Site.SiteID,one-to-many,Site->is divided into->Location,Site->one-to-many->Location,,,,,,
Logical_10108_Enterprise Physical Locations View.csv,Site,is divided into,Location,Location.SiteID,Site.SiteID,one-to-many,Site->is divided into->Location,Site->one-to-zero-or-more->Location,,,,,,
Logical_10200_Enterprise Merchandise View.csv,Site,is divided into,LocationLevel,LocationLevel.SiteID,Site.SiteID,one-to-many,Site->is divided into->LocationLevel,Site->one-to-many->LocationLevel,,,,,,
Logical_10102_Enterprise Weather View.csv,Site,contains,RetailSiteType,Site.RetailSiteTypeCode,RetailSiteType.RetailSiteTypeCode,zero-or-many to one,Site->contains->RetailSiteType,Site->zero-or-many to one->RetailSiteType,,,,,,
Logical_07017_Consumer-Customer Lifecycle Context view.csv,Site,contains,RetailStore,RetailStore.SiteID,Site.SiteID,one-to-zero-or-one,Site->contains->RetailStore,Site->one-to-zero-or-one->RetailStore,,,,,,
Logical_10400_Enterprise channels.csv,Site,contains,RetailStore,RetailStore.SiteID,Site.SiteID,one-to-zero-or-one,Site->contains->RetailStore,Site->one-to-zero-or-one->RetailStore,,,,,,
